tingkat,tahun,bulan,tanggal,jenis,harga
pedagang_eceran,2025,maret,6,garam,10754
pedagang_eceran,2025,maret,7,garam,10901
pedagang_eceran,2025,maret,8,garam,10748
pedagang_eceran,2025,maret,9,garam,11111
pedagang_eceran,2025,maret,10,garam,10935
pedagang_eceran,2025,maret,11,garam,10857
pedagang_eceran,2025,maret,12,garam,10909
pedagang_eceran,2025,maret,13,garam,10825
pedagang_eceran,2025,maret,14,garam,10884
pedagang_eceran,2025,maret,15,garam,10803
pedagang_eceran,2025,maret,16,garam,10890
pedagang_eceran,2025,maret,17,garam,10916
pedagang_eceran,2025,maret,18,garam,10828
pedagang_eceran,2025,maret,19,garam,10904
pedagang_eceran,2025,maret,20,garam,10746
pedagang_eceran,2025,maret,21,garam,10931
pedagang_eceran,2025,maret,22,garam,10910
pedagang_eceran,2025,maret,23,garam,10836
pedagang_eceran,2025,maret,24,garam,10950
pedagang_eceran,2025,maret,25,garam,10984
pedagang_eceran,2025,maret,26,garam,10957
pedagang_eceran,2025,maret,27,garam,10929
pedagang_eceran,2025,maret,28,garam,10936
pedagang_eceran,2025,maret,29,garam,13429
pedagang_eceran,2025,maret,30,garam,10000
pedagang_eceran,2025,maret,31,garam,
pedagang_eceran,2025,maret,1,daging_kerbau_beku,114500
pedagang_eceran,2025,maret,2,daging_kerbau_beku,115667
pedagang_eceran,2025,maret,3,daging_kerbau_beku,114500
pedagang_eceran,2025,maret,4,daging_kerbau_beku,110000
pedagang_eceran,2025,maret,5,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,6,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,7,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,8,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,9,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,10,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,11,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,12,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,13,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,14,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,15,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,16,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,17,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,18,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,19,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,20,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,21,daging_kerbau_beku,109300
pedagang_eceran,2025,maret,22,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,23,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,24,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,25,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,26,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,27,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,28,daging_kerbau_beku,109450
pedagang_eceran,2025,maret,29,daging_kerbau_beku,
pedagang_eceran,2025,maret,30,daging_kerbau_beku,
pedagang_eceran,2025,maret,31,daging_kerbau_beku,
pedagang_eceran,2025,maret,1,daging_kerbau_segar,144444
pedagang_eceran,2025,maret,2,daging_kerbau_segar,144444
pedagang_eceran,2025,maret,3,daging_kerbau_segar,144444
pedagang_eceran,2025,maret,4,daging_kerbau_segar,144444
pedagang_eceran,2025,maret,5,daging_kerbau_segar,144444
pedagang_eceran,2025,maret,6,daging_kerbau_segar,146111
pedagang_eceran,2025,maret,7,daging_kerbau_segar,145556
pedagang_eceran,2025,maret,8,daging_kerbau_segar,145556
pedagang_eceran,2025,maret,9,daging_kerbau_segar,145556
pedagang_eceran,2025,maret,10,daging_kerbau_segar,145556
pedagang_eceran,2025,maret,11,daging_kerbau_segar,145556
pedagang_eceran,2025,maret,12,daging_kerbau_segar,145556
pedagang_eceran,2025,maret,13,daging_kerbau_segar,145556
pedagang_eceran,2025,maret,14,daging_kerbau_segar,145556
pedagang_eceran,2025,maret,15,daging_kerbau_segar,145556
pedagang_eceran,2025,maret,16,daging_kerbau_segar,145556
pedagang_eceran,2025,maret,17,daging_kerbau_segar,145556
pedagang_eceran,2025,maret,18,daging_kerbau_segar,145556
pedagang_eceran,2025,maret,19,daging_kerbau_segar,145556
pedagang_eceran,2025,maret,20,daging_kerbau_segar,146111
pedagang_eceran,2025,maret,21,daging_kerbau_segar,145556
pedagang_eceran,2025,maret,22,daging_kerbau_segar,145556
pedagang_eceran,2025,maret,23,daging_kerbau_segar,145556
pedagang_eceran,2025,maret,24,daging_kerbau_segar,145556
pedagang_eceran,2025,maret,25,daging_kerbau_segar,146111
pedagang_eceran,2025,maret,26,daging_kerbau_segar,146111
pedagang_eceran,2025,maret,27,daging_kerbau_segar,150556
pedagang_eceran,2025,maret,28,daging_kerbau_segar,151667
pedagang_eceran,2025,maret,29,daging_kerbau_segar,
pedagang_eceran,2025,maret,30,daging_kerbau_segar,
pedagang_eceran,2025,maret,31,daging_kerbau_segar,
pedagang_eceran,2025,april,1,beras_premium,
pedagang_eceran,2025,april,2,beras_premium,14773
pedagang_eceran,2025,april,3,beras_premium,14770
pedagang_eceran,2025,april,4,beras_premium,14791
pedagang_eceran,2025,april,5,beras_premium,14805
pedagang_eceran,2025,april,6,beras_premium,14796
pedagang_eceran,2025,april,7,beras_premium,14725
pedagang_eceran,2025,april,8,beras_premium,14786
pedagang_eceran,2025,april,9,beras_premium,14771
pedagang_eceran,2025,april,10,beras_premium,14754
pedagang_eceran,2025,april,11,beras_premium,14758
pedagang_eceran,2025,april,12,beras_premium,14758
pedagang_eceran,2025,april,13,beras_premium,14751
pedagang_eceran,2025,april,14,beras_premium,14714
pedagang_eceran,2025,april,15,beras_premium,14750
pedagang_eceran,2025,april,16,beras_premium,14732
pedagang_eceran,2025,april,17,beras_premium,14742
pedagang_eceran,2025,april,18,beras_premium,14730
pedagang_eceran,2025,april,19,beras_premium,14746
pedagang_eceran,2025,april,20,beras_premium,14716
pedagang_eceran,2025,april,21,beras_premium,14721
pedagang_eceran,2025,april,22,beras_premium,14715
pedagang_eceran,2025,april,23,beras_premium,14674
pedagang_eceran,2025,april,24,beras_premium,14696
pedagang_eceran,2025,april,25,beras_premium,14648
pedagang_eceran,2025,april,26,beras_premium,14674
pedagang_eceran,2025,april,27,beras_premium,14600
pedagang_eceran,2025,april,28,beras_premium,14642
pedagang_eceran,2025,april,29,beras_premium,14635
pedagang_eceran,2025,april,30,beras_premium,14662
pedagang_eceran,2025,april,1,beras_medium,
pedagang_eceran,2025,april,2,beras_medium,13094
pedagang_eceran,2025,april,3,beras_medium,13224
pedagang_eceran,2025,april,4,beras_medium,13198
pedagang_eceran,2025,april,5,beras_medium,13187
pedagang_eceran,2025,april,6,beras_medium,13174
pedagang_eceran,2025,april,7,beras_medium,13171
pedagang_eceran,2025,april,8,beras_medium,13156
pedagang_eceran,2025,april,9,beras_medium,13159
pedagang_eceran,2025,april,10,beras_medium,13178
pedagang_eceran,2025,april,11,beras_medium,13140
pedagang_eceran,2025,april,12,beras_medium,13140
pedagang_eceran,2025,april,13,beras_medium,13170
pedagang_eceran,2025,april,14,beras_medium,13150
pedagang_eceran,2025,april,15,beras_medium,13172
pedagang_eceran,2025,april,16,beras_medium,13153
pedagang_eceran,2025,april,17,beras_medium,13106
pedagang_eceran,2025,april,18,beras_medium,13077
pedagang_eceran,2025,april,19,beras_medium,13094
pedagang_eceran,2025,april,20,beras_medium,13055
pedagang_eceran,2025,april,21,beras_medium,13071
pedagang_eceran,2025,april,22,beras_medium,13101
pedagang_eceran,2025,april,23,beras_medium,13073
pedagang_eceran,2025,april,24,beras_medium,13078
pedagang_eceran,2025,april,25,beras_medium,13051
pedagang_eceran,2025,april,26,beras_medium,13035
pedagang_eceran,2025,april,27,beras_medium,13039
pedagang_eceran,2025,april,28,beras_medium,13030
pedagang_eceran,2025,april,29,beras_medium,13047
pedagang_eceran,2025,april,30,beras_medium,13036
pedagang_eceran,2025,april,1,beras_sphp,
pedagang_eceran,2025,april,2,beras_sphp,12200
pedagang_eceran,2025,april,3,beras_sphp,12325
pedagang_eceran,2025,april,4,beras_sphp,12323
pedagang_eceran,2025,april,5,beras_sphp,12328
pedagang_eceran,2025,april,6,beras_sphp,12330
pedagang_eceran,2025,april,7,beras_sphp,12320
pedagang_eceran,2025,april,8,beras_sphp,12328
pedagang_eceran,2025,april,9,beras_sphp,12358
pedagang_eceran,2025,april,10,beras_sphp,12377
pedagang_eceran,2025,april,11,beras_sphp,12324
pedagang_eceran,2025,april,12,beras_sphp,12322
pedagang_eceran,2025,april,13,beras_sphp,12315
pedagang_eceran,2025,april,14,beras_sphp,12259
pedagang_eceran,2025,april,15,beras_sphp,12310
pedagang_eceran,2025,april,16,beras_sphp,12327
pedagang_eceran,2025,april,17,beras_sphp,12332
pedagang_eceran,2025,april,18,beras_sphp,12321
pedagang_eceran,2025,april,19,beras_sphp,12324
pedagang_eceran,2025,april,20,beras_sphp,12315
pedagang_eceran,2025,april,21,beras_sphp,12352
pedagang_eceran,2025,april,22,beras_sphp,12332
pedagang_eceran,2025,april,23,beras_sphp,12279
pedagang_eceran,2025,april,24,beras_sphp,12300
pedagang_eceran,2025,april,25,beras_sphp,12317
pedagang_eceran,2025,april,26,beras_sphp,12309
pedagang_eceran,2025,april,27,beras_sphp,12295
pedagang_eceran,2025,april,28,beras_sphp,12305
pedagang_eceran,2025,april,29,beras_sphp,12310
pedagang_eceran,2025,april,30,beras_sphp,12309
pedagang_eceran,2025,april,1,jagung,
pedagang_eceran,2025,april,2,jagung,5495
pedagang_eceran,2025,april,3,jagung,5488
pedagang_eceran,2025,april,4,jagung,5462
pedagang_eceran,2025,april,5,jagung,5471
pedagang_eceran,2025,april,6,jagung,5477
pedagang_eceran,2025,april,7,jagung,5436
pedagang_eceran,2025,april,8,jagung,5460
pedagang_eceran,2025,april,9,jagung,5429
pedagang_eceran,2025,april,10,jagung,5443
pedagang_eceran,2025,april,11,jagung,5452
pedagang_eceran,2025,april,12,jagung,5482
pedagang_eceran,2025,april,13,jagung,5449
pedagang_eceran,2025,april,14,jagung,5461
pedagang_eceran,2025,april,15,jagung,5452
pedagang_eceran,2025,april,16,jagung,5447
pedagang_eceran,2025,april,17,jagung,5451
pedagang_eceran,2025,april,18,jagung,5466
pedagang_eceran,2025,april,19,jagung,5452
pedagang_eceran,2025,april,20,jagung,5469
pedagang_eceran,2025,april,21,jagung,5436
pedagang_eceran,2025,april,22,jagung,5454
pedagang_eceran,2025,april,23,jagung,5446
pedagang_eceran,2025,april,24,jagung,5456
pedagang_eceran,2025,april,25,jagung,5462
pedagang_eceran,2025,april,26,jagung,5463
pedagang_eceran,2025,april,27,jagung,5475
pedagang_eceran,2025,april,28,jagung,5472
pedagang_eceran,2025,april,29,jagung,5441
pedagang_eceran,2025,april,30,jagung,5440
pedagang_eceran,2025,april,1,kedelai,
pedagang_eceran,2025,april,2,kedelai,9426
pedagang_eceran,2025,april,3,kedelai,9543
pedagang_eceran,2025,april,4,kedelai,9558
pedagang_eceran,2025,april,5,kedelai,9587
pedagang_eceran,2025,april,6,kedelai,9576
pedagang_eceran,2025,april,7,kedelai,9570
pedagang_eceran,2025,april,8,kedelai,9626
pedagang_eceran,2025,april,9,kedelai,9639
pedagang_eceran,2025,april,10,kedelai,9715
pedagang_eceran,2025,april,11,kedelai,9730
pedagang_eceran,2025,april,12,kedelai,9631
pedagang_eceran,2025,april,13,kedelai,9753
pedagang_eceran,2025,april,14,kedelai,9762
pedagang_eceran,2025,april,15,kedelai,9771
pedagang_eceran,2025,april,16,kedelai,9779
pedagang_eceran,2025,april,17,kedelai,9769
pedagang_eceran,2025,april,18,kedelai,9744
pedagang_eceran,2025,april,19,kedelai,9820
pedagang_eceran,2025,april,20,kedelai,9759
pedagang_eceran,2025,april,21,kedelai,9843
pedagang_eceran,2025,april,22,kedelai,9865
pedagang_eceran,2025,april,23,kedelai,9854
pedagang_eceran,2025,april,24,kedelai,9875
pedagang_eceran,2025,april,25,kedelai,9884
pedagang_eceran,2025,april,26,kedelai,9885
pedagang_eceran,2025,april,27,kedelai,9883
pedagang_eceran,2025,april,28,kedelai,9901
pedagang_eceran,2025,april,29,kedelai,9872
pedagang_eceran,2025,april,30,kedelai,9887
pedagang_eceran,2025,april,1,bawang_merah,50000
pedagang_eceran,2025,april,2,bawang_merah,48667
pedagang_eceran,2025,april,3,bawang_merah,48943
pedagang_eceran,2025,april,4,bawang_merah,48995
pedagang_eceran,2025,april,5,bawang_merah,48158
pedagang_eceran,2025,april,6,bawang_merah,47969
pedagang_eceran,2025,april,7,bawang_merah,48000
pedagang_eceran,2025,april,8,bawang_merah,47752
pedagang_eceran,2025,april,9,bawang_merah,48513
pedagang_eceran,2025,april,10,bawang_merah,48920
pedagang_eceran,2025,april,11,bawang_merah,49138
pedagang_eceran,2025,april,12,bawang_merah,49051
pedagang_eceran,2025,april,13,bawang_merah,48729
pedagang_eceran,2025,april,14,bawang_merah,48500
pedagang_eceran,2025,april,15,bawang_merah,48315
pedagang_eceran,2025,april,16,bawang_merah,48782
pedagang_eceran,2025,april,17,bawang_merah,48911
pedagang_eceran,2025,april,18,bawang_merah,48570
pedagang_eceran,2025,april,19,bawang_merah,48845
pedagang_eceran,2025,april,20,bawang_merah,48323
pedagang_eceran,2025,april,21,bawang_merah,47889
pedagang_eceran,2025,april,22,bawang_merah,47628
pedagang_eceran,2025,april,23,bawang_merah,47045
pedagang_eceran,2025,april,24,bawang_merah,46019
pedagang_eceran,2025,april,25,bawang_merah,45630
pedagang_eceran,2025,april,26,bawang_merah,45162
pedagang_eceran,2025,april,27,bawang_merah,45340
pedagang_eceran,2025,april,28,bawang_merah,43982
pedagang_eceran,2025,april,29,bawang_merah,43430
pedagang_eceran,2025,april,30,bawang_merah,42308
pedagang_eceran,2025,april,1,bawang_putih,43000
pedagang_eceran,2025,april,2,bawang_putih,40343
pedagang_eceran,2025,april,3,bawang_putih,40810
pedagang_eceran,2025,april,4,bawang_putih,40656
pedagang_eceran,2025,april,5,bawang_putih,40686
pedagang_eceran,2025,april,6,bawang_putih,40921
pedagang_eceran,2025,april,7,bawang_putih,41247
pedagang_eceran,2025,april,8,bawang_putih,40716
pedagang_eceran,2025,april,9,bawang_putih,41067
pedagang_eceran,2025,april,10,bawang_putih,41167
pedagang_eceran,2025,april,11,bawang_putih,40961
pedagang_eceran,2025,april,12,bawang_putih,40967
pedagang_eceran,2025,april,13,bawang_putih,40833
pedagang_eceran,2025,april,14,bawang_putih,41069
pedagang_eceran,2025,april,15,bawang_putih,40951
pedagang_eceran,2025,april,16,bawang_putih,40894
pedagang_eceran,2025,april,17,bawang_putih,41086
pedagang_eceran,2025,april,18,bawang_putih,41165
pedagang_eceran,2025,april,19,bawang_putih,41051
pedagang_eceran,2025,april,20,bawang_putih,40846
pedagang_eceran,2025,april,21,bawang_putih,40909
pedagang_eceran,2025,april,22,bawang_putih,40858
pedagang_eceran,2025,april,23,bawang_putih,40748
pedagang_eceran,2025,april,24,bawang_putih,40633
pedagang_eceran,2025,april,25,bawang_putih,40390
pedagang_eceran,2025,april,26,bawang_putih,40196
pedagang_eceran,2025,april,27,bawang_putih,40455
pedagang_eceran,2025,april,28,bawang_putih,40275
pedagang_eceran,2025,april,29,bawang_putih,40130
pedagang_eceran,2025,april,30,bawang_putih,39711
pedagang_eceran,2025,april,1,cabai_merah_keriting,75000
pedagang_eceran,2025,april,2,cabai_merah_keriting,72571
pedagang_eceran,2025,april,3,cabai_merah_keriting,59345
pedagang_eceran,2025,april,4,cabai_merah_keriting,55906
pedagang_eceran,2025,april,5,cabai_merah_keriting,52677
pedagang_eceran,2025,april,6,cabai_merah_keriting,51469
pedagang_eceran,2025,april,7,cabai_merah_keriting,49065
pedagang_eceran,2025,april,8,cabai_merah_keriting,50203
pedagang_eceran,2025,april,9,cabai_merah_keriting,49824
pedagang_eceran,2025,april,10,cabai_merah_keriting,49642
pedagang_eceran,2025,april,11,cabai_merah_keriting,49317
pedagang_eceran,2025,april,12,cabai_merah_keriting,49105
pedagang_eceran,2025,april,13,cabai_merah_keriting,49594
pedagang_eceran,2025,april,14,cabai_merah_keriting,52327
pedagang_eceran,2025,april,15,cabai_merah_keriting,52610
pedagang_eceran,2025,april,16,cabai_merah_keriting,53303
pedagang_eceran,2025,april,17,cabai_merah_keriting,55349
pedagang_eceran,2025,april,18,cabai_merah_keriting,55647
pedagang_eceran,2025,april,19,cabai_merah_keriting,55941
pedagang_eceran,2025,april,20,cabai_merah_keriting,55884
pedagang_eceran,2025,april,21,cabai_merah_keriting,55466
pedagang_eceran,2025,april,22,cabai_merah_keriting,54972
pedagang_eceran,2025,april,23,cabai_merah_keriting,53764
pedagang_eceran,2025,april,24,cabai_merah_keriting,52376
pedagang_eceran,2025,april,25,cabai_merah_keriting,49398
pedagang_eceran,2025,april,26,cabai_merah_keriting,49279
pedagang_eceran,2025,april,27,cabai_merah_keriting,48475
pedagang_eceran,2025,april,28,cabai_merah_keriting,45452
pedagang_eceran,2025,april,29,cabai_merah_keriting,43138
pedagang_eceran,2025,april,30,cabai_merah_keriting,42576
pedagang_eceran,2025,april,1,cabai_merah_besar,75000
pedagang_eceran,2025,april,2,cabai_merah_besar,61394
pedagang_eceran,2025,april,3,cabai_merah_besar,57066
pedagang_eceran,2025,april,4,cabai_merah_besar,55157
pedagang_eceran,2025,april,5,cabai_merah_besar,52602
pedagang_eceran,2025,april,6,cabai_merah_besar,52667
pedagang_eceran,2025,april,7,cabai_merah_besar,49908
pedagang_eceran,2025,april,8,cabai_merah_besar,47780
pedagang_eceran,2025,april,9,cabai_merah_besar,44990
pedagang_eceran,2025,april,10,cabai_merah_besar,44163
pedagang_eceran,2025,april,11,cabai_merah_besar,43322
pedagang_eceran,2025,april,12,cabai_merah_besar,44157
pedagang_eceran,2025,april,13,cabai_merah_besar,43495
pedagang_eceran,2025,april,14,cabai_merah_besar,43705
pedagang_eceran,2025,april,15,cabai_merah_besar,42266
pedagang_eceran,2025,april,16,cabai_merah_besar,43515
pedagang_eceran,2025,april,17,cabai_merah_besar,43156
pedagang_eceran,2025,april,18,cabai_merah_besar,43076
pedagang_eceran,2025,april,19,cabai_merah_besar,43922
pedagang_eceran,2025,april,20,cabai_merah_besar,43034
pedagang_eceran,2025,april,21,cabai_merah_besar,42872
pedagang_eceran,2025,april,22,cabai_merah_besar,42227
pedagang_eceran,2025,april,23,cabai_merah_besar,41072
pedagang_eceran,2025,april,24,cabai_merah_besar,40441
pedagang_eceran,2025,april,25,cabai_merah_besar,39479
pedagang_eceran,2025,april,26,cabai_merah_besar,39380
pedagang_eceran,2025,april,27,cabai_merah_besar,39795
pedagang_eceran,2025,april,28,cabai_merah_besar,37245
pedagang_eceran,2025,april,29,cabai_merah_besar,36633
pedagang_eceran,2025,april,30,cabai_merah_besar,35602
pedagang_eceran,2025,april,1,daging_sapi,160000
pedagang_eceran,2025,april,2,daging_sapi,143000
pedagang_eceran,2025,april,3,daging_sapi,140036
pedagang_eceran,2025,april,4,daging_sapi,138833
pedagang_eceran,2025,april,5,daging_sapi,138076
pedagang_eceran,2025,april,6,daging_sapi,137529
pedagang_eceran,2025,april,7,daging_sapi,137012
pedagang_eceran,2025,april,8,daging_sapi,135556
pedagang_eceran,2025,april,9,daging_sapi,134800
pedagang_eceran,2025,april,10,daging_sapi,133056
pedagang_eceran,2025,april,11,daging_sapi,133433
pedagang_eceran,2025,april,12,daging_sapi,133216
pedagang_eceran,2025,april,13,daging_sapi,132837
pedagang_eceran,2025,april,14,daging_sapi,132688
pedagang_eceran,2025,april,15,daging_sapi,132265
pedagang_eceran,2025,april,16,daging_sapi,131758
pedagang_eceran,2025,april,17,daging_sapi,131918
pedagang_eceran,2025,april,18,daging_sapi,131976
pedagang_eceran,2025,april,19,daging_sapi,131847
pedagang_eceran,2025,april,20,daging_sapi,131686
pedagang_eceran,2025,april,21,daging_sapi,131721
pedagang_eceran,2025,april,22,daging_sapi,131650
pedagang_eceran,2025,april,23,daging_sapi,131347
pedagang_eceran,2025,april,24,daging_sapi,130938
pedagang_eceran,2025,april,25,daging_sapi,131290
pedagang_eceran,2025,april,26,daging_sapi,131181
pedagang_eceran,2025,april,27,daging_sapi,130989
pedagang_eceran,2025,april,28,daging_sapi,131144
pedagang_eceran,2025,april,29,daging_sapi,131088
pedagang_eceran,2025,april,30,daging_sapi,130880
pedagang_eceran,2025,april,1,cabai_rawit_merah,100000
pedagang_eceran,2025,april,2,cabai_rawit_merah,97806
pedagang_eceran,2025,april,3,cabai_rawit_merah,89909
pedagang_eceran,2025,april,4,cabai_rawit_merah,86104
pedagang_eceran,2025,april,5,cabai_rawit_merah,82435
pedagang_eceran,2025,april,6,cabai_rawit_merah,85599
pedagang_eceran,2025,april,7,cabai_rawit_merah,86386
pedagang_eceran,2025,april,8,cabai_rawit_merah,85531
pedagang_eceran,2025,april,9,cabai_rawit_merah,84082
pedagang_eceran,2025,april,10,cabai_rawit_merah,86396
pedagang_eceran,2025,april,11,cabai_rawit_merah,88000
pedagang_eceran,2025,april,12,cabai_rawit_merah,89043
pedagang_eceran,2025,april,13,cabai_rawit_merah,88017
pedagang_eceran,2025,april,14,cabai_rawit_merah,85534
pedagang_eceran,2025,april,15,cabai_rawit_merah,82585
pedagang_eceran,2025,april,16,cabai_rawit_merah,82745
pedagang_eceran,2025,april,17,cabai_rawit_merah,80627
pedagang_eceran,2025,april,18,cabai_rawit_merah,79473
pedagang_eceran,2025,april,19,cabai_rawit_merah,78466
pedagang_eceran,2025,april,20,cabai_rawit_merah,76670
pedagang_eceran,2025,april,21,cabai_rawit_merah,69151
pedagang_eceran,2025,april,22,cabai_rawit_merah,61550
pedagang_eceran,2025,april,23,cabai_rawit_merah,58602
pedagang_eceran,2025,april,24,cabai_rawit_merah,56088
pedagang_eceran,2025,april,25,cabai_rawit_merah,52404
pedagang_eceran,2025,april,26,cabai_rawit_merah,51895
pedagang_eceran,2025,april,27,cabai_rawit_merah,50158
pedagang_eceran,2025,april,28,cabai_rawit_merah,45731
pedagang_eceran,2025,april,29,cabai_rawit_merah,44667
pedagang_eceran,2025,april,30,cabai_rawit_merah,43059
pedagang_eceran,2025,april,1,daging_ayam_ras,36500
pedagang_eceran,2025,april,2,daging_ayam_ras,38073
pedagang_eceran,2025,april,3,daging_ayam_ras,37596
pedagang_eceran,2025,april,4,daging_ayam_ras,37355
pedagang_eceran,2025,april,5,daging_ayam_ras,37293
pedagang_eceran,2025,april,6,daging_ayam_ras,36951
pedagang_eceran,2025,april,7,daging_ayam_ras,37082
pedagang_eceran,2025,april,8,daging_ayam_ras,36510
pedagang_eceran,2025,april,9,daging_ayam_ras,36355
pedagang_eceran,2025,april,10,daging_ayam_ras,35800
pedagang_eceran,2025,april,11,daging_ayam_ras,35728
pedagang_eceran,2025,april,12,daging_ayam_ras,35436
pedagang_eceran,2025,april,13,daging_ayam_ras,35466
pedagang_eceran,2025,april,14,daging_ayam_ras,34843
pedagang_eceran,2025,april,15,daging_ayam_ras,34252
pedagang_eceran,2025,april,16,daging_ayam_ras,34100
pedagang_eceran,2025,april,17,daging_ayam_ras,33495
pedagang_eceran,2025,april,18,daging_ayam_ras,33426
pedagang_eceran,2025,april,19,daging_ayam_ras,33416
pedagang_eceran,2025,april,20,daging_ayam_ras,33198
pedagang_eceran,2025,april,21,daging_ayam_ras,32904
pedagang_eceran,2025,april,22,daging_ayam_ras,33034
pedagang_eceran,2025,april,23,daging_ayam_ras,32917
pedagang_eceran,2025,april,24,daging_ayam_ras,32807
pedagang_eceran,2025,april,25,daging_ayam_ras,32910
pedagang_eceran,2025,april,26,daging_ayam_ras,32625
pedagang_eceran,2025,april,27,daging_ayam_ras,32762
pedagang_eceran,2025,april,28,daging_ayam_ras,32762
pedagang_eceran,2025,april,29,daging_ayam_ras,32752
pedagang_eceran,2025,april,30,daging_ayam_ras,32694
pedagang_eceran,2025,april,1,telur_ayam_ras,28000
pedagang_eceran,2025,april,2,telur_ayam_ras,27721
pedagang_eceran,2025,april,3,telur_ayam_ras,27611
pedagang_eceran,2025,april,4,telur_ayam_ras,27337
pedagang_eceran,2025,april,5,telur_ayam_ras,27213
pedagang_eceran,2025,april,6,telur_ayam_ras,27237
pedagang_eceran,2025,april,7,telur_ayam_ras,27016
pedagang_eceran,2025,april,8,telur_ayam_ras,26853
pedagang_eceran,2025,april,9,telur_ayam_ras,26848
pedagang_eceran,2025,april,10,telur_ayam_ras,26672
pedagang_eceran,2025,april,11,telur_ayam_ras,26750
pedagang_eceran,2025,april,12,telur_ayam_ras,26704
pedagang_eceran,2025,april,13,telur_ayam_ras,26650
pedagang_eceran,2025,april,14,telur_ayam_ras,26380
pedagang_eceran,2025,april,15,telur_ayam_ras,26280
pedagang_eceran,2025,april,16,telur_ayam_ras,26179
pedagang_eceran,2025,april,17,telur_ayam_ras,26139
pedagang_eceran,2025,april,18,telur_ayam_ras,26118
pedagang_eceran,2025,april,19,telur_ayam_ras,26008
pedagang_eceran,2025,april,20,telur_ayam_ras,26017
pedagang_eceran,2025,april,21,telur_ayam_ras,25953
pedagang_eceran,2025,april,22,telur_ayam_ras,25685
pedagang_eceran,2025,april,23,telur_ayam_ras,25678
pedagang_eceran,2025,april,24,telur_ayam_ras,25764
pedagang_eceran,2025,april,25,telur_ayam_ras,26196
pedagang_eceran,2025,april,26,telur_ayam_ras,26271
pedagang_eceran,2025,april,27,telur_ayam_ras,26376
pedagang_eceran,2025,april,28,telur_ayam_ras,26892
pedagang_eceran,2025,april,29,telur_ayam_ras,27171
pedagang_eceran,2025,april,30,telur_ayam_ras,27291
pedagang_eceran,2025,april,1,gula,18000
pedagang_eceran,2025,april,2,gula,17639
pedagang_eceran,2025,april,3,gula,17735
pedagang_eceran,2025,april,4,gula,17755
pedagang_eceran,2025,april,5,gula,17679
pedagang_eceran,2025,april,6,gula,17689
pedagang_eceran,2025,april,7,gula,17715
pedagang_eceran,2025,april,8,gula,17704
pedagang_eceran,2025,april,9,gula,17709
pedagang_eceran,2025,april,10,gula,17716
pedagang_eceran,2025,april,11,gula,17715
pedagang_eceran,2025,april,12,gula,17616
pedagang_eceran,2025,april,13,gula,17663
pedagang_eceran,2025,april,14,gula,17639
pedagang_eceran,2025,april,15,gula,17626
pedagang_eceran,2025,april,16,gula,17675
pedagang_eceran,2025,april,17,gula,17628
pedagang_eceran,2025,april,18,gula,17672
pedagang_eceran,2025,april,19,gula,17654
pedagang_eceran,2025,april,20,gula,17661
pedagang_eceran,2025,april,21,gula,17653
pedagang_eceran,2025,april,22,gula,17656
pedagang_eceran,2025,april,23,gula,17657
pedagang_eceran,2025,april,24,gula,17659
pedagang_eceran,2025,april,25,gula,17634
pedagang_eceran,2025,april,26,gula,17647
pedagang_eceran,2025,april,27,gula,17654
pedagang_eceran,2025,april,28,gula,17621
pedagang_eceran,2025,april,29,gula,17618
pedagang_eceran,2025,april,30,gula,17616
pedagang_eceran,2025,april,1,minyak_kemasan,21000
pedagang_eceran,2025,april,2,minyak_kemasan,19905
pedagang_eceran,2025,april,3,minyak_kemasan,19542
pedagang_eceran,2025,april,4,minyak_kemasan,19625
pedagang_eceran,2025,april,5,minyak_kemasan,19607
pedagang_eceran,2025,april,6,minyak_kemasan,19644
pedagang_eceran,2025,april,7,minyak_kemasan,19590
pedagang_eceran,2025,april,8,minyak_kemasan,19614
pedagang_eceran,2025,april,9,minyak_kemasan,19589
pedagang_eceran,2025,april,10,minyak_kemasan,19596
pedagang_eceran,2025,april,11,minyak_kemasan,19795
pedagang_eceran,2025,april,12,minyak_kemasan,19633
pedagang_eceran,2025,april,13,minyak_kemasan,19599
