tahun,jenis,tanaman,tipe,satuan,bulan,daerah,total
2024,pangan,padi,luastanam,hektar,september,banjarnegara,801
2024,pangan,padi,luastanam,hektar,september,kebumen,103
2024,pangan,padi,luastanam,hektar,september,purworejo,562
2024,pangan,padi,luastanam,hektar,september,wonosobo,1805
2024,pangan,padi,luastanam,hektar,september,magelang,3453.9
2024,pangan,padi,luastanam,hektar,september,boyolali,1420
2024,pangan,padi,luastanam,hektar,september,klaten,5201
2024,pangan,padi,luastanam,hektar,september,sukoharjo,4787
2024,pangan,padi,luastanam,hektar,september,wonogiri,316
2024,pangan,padi,luastanam,hektar,september,karanganyar,4000
2024,pangan,padi,luastanam,hektar,september,sragen,863
2024,pangan,padi,luastanam,hektar,september,grobogan,10037
2024,pangan,padi,luastanam,hektar,september,blora,1343
2024,pangan,padi,luastanam,hektar,september,rembang,687
2024,pangan,padi,luastanam,hektar,september,pati,4044
2024,pangan,padi,luastanam,hektar,september,kudus,785
2024,pangan,padi,luastanam,hektar,september,jepara,2000
2024,pangan,padi,luastanam,hektar,september,demak,1106
2024,pangan,padi,luastanam,hektar,september,semarang,2718
2024,pangan,padi,luastanam,hektar,september,temanggung,482
2024,pangan,padi,luastanam,hektar,september,kendal,402
2024,pangan,padi,luastanam,hektar,september,batang,2350
2024,pangan,padi,luastanam,hektar,september,pekalongan,1727
2024,pangan,padi,luastanam,hektar,september,pemalang,9870
2024,pangan,padi,luastanam,hektar,september,tegal,5004
2024,pangan,padi,luastanam,hektar,september,brebes,3928
2024,pangan,padi,luastanam,hektar,september,magelang,10
2024,pangan,padi,luastanam,hektar,september,surakarta,4
2024,pangan,padi,luastanam,hektar,september,salatiga,84
2024,pangan,padi,luastanam,hektar,september,semarang,97.5
2024,pangan,padi,luastanam,hektar,september,pekalongan,0
2024,pangan,padi,luastanam,hektar,september,tegal,16
2024,pangan,padi,luastanam,hektar,oktober,cilacap,2970
2024,pangan,padi,luastanam,hektar,oktober,banyumas,2035
2024,pangan,padi,luastanam,hektar,oktober,purbalingga,2000
2024,pangan,padi,luastanam,hektar,oktober,banjarnegara,1924
2024,pangan,padi,luastanam,hektar,oktober,kebumen,40
2024,pangan,padi,luastanam,hektar,oktober,purworejo,447
2024,pangan,padi,luastanam,hektar,oktober,wonosobo,1753
2024,pangan,padi,luastanam,hektar,oktober,magelang,3325
2024,pangan,padi,luastanam,hektar,oktober,boyolali,2587
2024,pangan,padi,luastanam,hektar,oktober,klaten,5188
2024,pangan,padi,luastanam,hektar,oktober,sukoharjo,3154
2024,pangan,padi,luastanam,hektar,oktober,wonogiri,580
2024,pangan,padi,luastanam,hektar,oktober,karanganyar,2000
2024,pangan,padi,luastanam,hektar,oktober,sragen,2276
2024,pangan,padi,luastanam,hektar,oktober,grobogan,21022
2024,pangan,padi,luastanam,hektar,oktober,blora,2744
2024,pangan,padi,luastanam,hektar,oktober,rembang,1043
2024,pangan,padi,luastanam,hektar,oktober,pati,3421
2024,pangan,padi,luastanam,hektar,oktober,kudus,1853
2024,pangan,padi,luastanam,hektar,oktober,jepara,1386
2024,pangan,padi,luastanam,hektar,oktober,demak,14105
2024,pangan,padi,luastanam,hektar,oktober,semarang,2007
2024,pangan,padi,luastanam,hektar,oktober,temanggung,966.5
2024,pangan,padi,luastanam,hektar,oktober,kendal,1014
2024,pangan,padi,luastanam,hektar,oktober,batang,2515
2024,pangan,padi,luastanam,hektar,oktober,pekalongan,1831
2024,pangan,padi,luastanam,hektar,oktober,pemalang,3448
2024,pangan,padi,luastanam,hektar,oktober,tegal,1006
2024,pangan,padi,luastanam,hektar,oktober,brebes,3308
2024,pangan,padi,luastanam,hektar,oktober,magelang,8
2024,pangan,padi,luastanam,hektar,oktober,surakarta,3
2024,pangan,padi,luastanam,hektar,oktober,salatiga,67
2024,pangan,padi,luastanam,hektar,oktober,semarang,187
2024,pangan,padi,luastanam,hektar,oktober,pekalongan,2
2024,pangan,padi,luastanam,hektar,oktober,tegal,3
2024,pangan,padi,luastanam,hektar,november,cilacap,5307
2024,pangan,padi,luastanam,hektar,november,banyumas,7038
2024,pangan,padi,luastanam,hektar,november,purbalingga,2067
2024,pangan,padi,luastanam,hektar,november,banjarnegara,2380
2024,pangan,padi,luastanam,hektar,november,kebumen,2224
2024,pangan,padi,luastanam,hektar,november,purworejo,2675.5
2024,pangan,padi,luastanam,hektar,november,wonosobo,1805
2024,pangan,padi,luastanam,hektar,november,magelang,3638
2024,pangan,padi,luastanam,hektar,november,boyolali,7767
2024,pangan,padi,luastanam,hektar,november,klaten,8178
2024,pangan,padi,luastanam,hektar,november,sukoharjo,3838
2024,pangan,padi,luastanam,hektar,november,wonogiri,12898
2024,pangan,padi,luastanam,hektar,november,karanganyar,2510
2024,pangan,padi,luastanam,hektar,november,sragen,28805
2024,pangan,padi,luastanam,hektar,november,grobogan,37646
2024,pangan,padi,luastanam,hektar,november,blora,17126
2024,pangan,padi,luastanam,hektar,november,rembang,5644
2024,pangan,padi,luastanam,hektar,november,pati,21611
2024,pangan,padi,luastanam,hektar,november,kudus,6366
2024,pangan,padi,luastanam,hektar,november,jepara,750
2024,pangan,padi,luastanam,hektar,november,demak,18682
2024,pangan,padi,luastanam,hektar,november,semarang,2151
2024,pangan,padi,luastanam,hektar,november,temanggung,3023
2024,pangan,padi,luastanam,hektar,november,kendal,3721
2024,pangan,padi,luastanam,hektar,november,batang,2390
2024,pangan,padi,luastanam,hektar,november,pekalongan,1628
2024,pangan,padi,luastanam,hektar,november,pemalang,5437
2024,pangan,padi,luastanam,hektar,november,tegal,1546
2024,pangan,padi,luastanam,hektar,november,brebes,6605
2024,pangan,padi,luastanam,hektar,november,magelang,10
2024,pangan,padi,luastanam,hektar,november,surakarta,6
2024,pangan,padi,luastanam,hektar,november,salatiga,97
2024,pangan,padi,luastanam,hektar,november,semarang,507
2024,pangan,padi,luastanam,hektar,november,pekalongan,0
2024,pangan,padi,luastanam,hektar,november,tegal,3
2024,pangan,padi,luastanam,hektar,desember,cilacap,30621
2024,pangan,padi,luastanam,hektar,desember,banyumas,15702
2024,pangan,padi,luastanam,hektar,desember,purbalingga,1846
2024,pangan,padi,luastanam,hektar,desember,banjarnegara,3561
2024,pangan,padi,luastanam,hektar,desember,kebumen,35961
2024,pangan,padi,luastanam,hektar,desember,purworejo,19232
2024,pangan,padi,luastanam,hektar,desember,wonosobo,1891
2024,pangan,padi,luastanam,hektar,desember,magelang,5306
2024,pangan,padi,luastanam,hektar,desember,boyolali,5799
2024,pangan,padi,luastanam,hektar,desember,klaten,9790
2024,pangan,padi,luastanam,hektar,desember,sukoharjo,9010
2024,pangan,padi,luastanam,hektar,desember,wonogiri,15092
2024,pangan,padi,luastanam,hektar,desember,karanganyar,8600
2024,pangan,padi,luastanam,hektar,desember,sragen,10238
2024,pangan,padi,luastanam,hektar,desember,grobogan,8986
2024,pangan,padi,luastanam,hektar,desember,blora,26026
2024,pangan,padi,luastanam,hektar,desember,rembang,14812
2024,pangan,padi,luastanam,hektar,desember,pati,15922
2024,pangan,padi,luastanam,hektar,desember,kudus,2149
2024,pangan,padi,luastanam,hektar,desember,jepara,10917
2024,pangan,padi,luastanam,hektar,desember,demak,11454
2024,pangan,padi,luastanam,hektar,desember,semarang,3876
2024,pangan,padi,luastanam,hektar,desember,temanggung,3064
2024,pangan,padi,luastanam,hektar,desember,kendal,6512
2024,pangan,padi,luastanam,hektar,desember,batang,2200
2024,pangan,padi,luastanam,hektar,desember,pekalongan,6765
2024,pangan,padi,luastanam,hektar,desember,pemalang,13052
2024,pangan,padi,luastanam,hektar,desember,tegal,6684
2024,pangan,padi,luastanam,hektar,desember,brebes,20213
2024,pangan,padi,luastanam,hektar,desember,magelang,14
2024,pangan,padi,luastanam,hektar,desember,surakarta,8
2024,pangan,padi,luastanam,hektar,desember,salatiga,146
2024,pangan,padi,luastanam,hektar,desember,semarang,445
2024,pangan,padi,luastanam,hektar,desember,pekalongan,307
2024,pangan,padi,luastanam,hektar,desember,tegal,47
2024,pangan,padi,luaspanen,hektar,januari,cilacap,1037.73
2024,pangan,padi,luaspanen,hektar,januari,banyumas,412.72
2024,pangan,padi,luaspanen,hektar,januari,purbalingga,1010.72
2024,pangan,padi,luaspanen,hektar,januari,banjarnegara,470.77
2024,pangan,padi,luaspanen,hektar,januari,kebumen,0
2024,pangan,padi,luaspanen,hektar,januari,purworejo,239.05
2024,pangan,padi,luaspanen,hektar,januari,wonosobo,580.49
2024,pangan,padi,luaspanen,hektar,januari,magelang,1220.19
2024,pangan,padi,luaspanen,hektar,januari,boyolali,1206.09
2024,pangan,padi,luaspanen,hektar,januari,klaten,2652.25
2024,pangan,padi,luaspanen,hektar,januari,sukoharjo,634.47
2024,pangan,padi,luaspanen,hektar,januari,wonogiri,290.45
2024,pangan,padi,luaspanen,hektar,januari,karanganyar,848.86
2024,pangan,padi,luaspanen,hektar,januari,sragen,189.86
2024,pangan,padi,luaspanen,hektar,januari,grobogan,1688.89
2024,pangan,padi,luaspanen,hektar,januari,blora,0
2024,pangan,padi,luaspanen,hektar,januari,rembang,0
2024,pangan,padi,luaspanen,hektar,januari,pati,2066.78
2024,pangan,padi,luaspanen,hektar,januari,kudus,1574.82
2024,pangan,padi,luaspanen,hektar,januari,jepara,640.57
2024,pangan,padi,luaspanen,hektar,januari,demak,2427.51
2024,pangan,padi,luaspanen,hektar,januari,semarang,901.6
2024,pangan,padi,luaspanen,hektar,januari,temanggung,382.43
2024,pangan,padi,luaspanen,hektar,januari,kendal,376.64
2024,pangan,padi,luaspanen,hektar,januari,batang,1098.91
2024,pangan,padi,luaspanen,hektar,januari,pekalongan,687.58
2024,pangan,padi,luaspanen,hektar,januari,pemalang,2991.01
2024,pangan,padi,luaspanen,hektar,januari,tegal,953.01
2024,pangan,padi,luaspanen,hektar,januari,brebes,932.13
2024,pangan,padi,luaspanen,hektar,januari,magelang,10.1
2024,pangan,padi,luaspanen,hektar,januari,surakarta,0.99
2024,pangan,padi,luaspanen,hektar,januari,salatiga,21.95
2024,pangan,padi,luaspanen,hektar,januari,semarang,86.73
2024,pangan,padi,luaspanen,hektar,januari,pekalongan,0
2024,pangan,padi,luaspanen,hektar,januari,tegal,16.83
2024,pangan,padi,luaspanen,hektar,februari,cilacap,695.54
2024,pangan,padi,luaspanen,hektar,februari,banyumas,1056
2024,pangan,padi,luaspanen,hektar,februari,purbalingga,728.07
2024,pangan,padi,luaspanen,hektar,februari,banjarnegara,169.02
2024,pangan,padi,luaspanen,hektar,februari,kebumen,148.74
2024,pangan,padi,luaspanen,hektar,februari,purworejo,526.48
2024,pangan,padi,luaspanen,hektar,februari,wonosobo,603.91
2024,pangan,padi,luaspanen,hektar,februari,magelang,1061.23
2024,pangan,padi,luaspanen,hektar,februari,boyolali,3035.57
2024,pangan,padi,luaspanen,hektar,februari,klaten,1656.88
2024,pangan,padi,luaspanen,hektar,februari,sukoharjo,369.69
2024,pangan,padi,luaspanen,hektar,februari,wonogiri,392
2024,pangan,padi,luaspanen,hektar,februari,karanganyar,481.05
2024,pangan,padi,luaspanen,hektar,februari,sragen,11562.78
2024,pangan,padi,luaspanen,hektar,februari,grobogan,12915.61
2024,pangan,padi,luaspanen,hektar,februari,blora,3814.14
2024,pangan,padi,luaspanen,hektar,februari,rembang,230.82
2024,pangan,padi,luaspanen,hektar,februari,pati,5997.42
2024,pangan,padi,luaspanen,hektar,februari,kudus,2900.13
2024,pangan,padi,luaspanen,hektar,februari,jepara,218.05
2024,pangan,padi,luaspanen,hektar,februari,demak,13537.53
2024,pangan,padi,luaspanen,hektar,februari,semarang,1350.18
2024,pangan,padi,luaspanen,hektar,februari,temanggung,165.81
2024,pangan,padi,luaspanen,hektar,februari,kendal,2174.12
2024,pangan,padi,luaspanen,hektar,februari,batang,1595.99
2024,pangan,padi,luaspanen,hektar,februari,pekalongan,489.77
2024,pangan,padi,luaspanen,hektar,februari,pemalang,821.68
2024,pangan,padi,luaspanen,hektar,februari,tegal,340.12
2024,pangan,padi,luaspanen,hektar,februari,brebes,1208.59
2024,pangan,padi,luaspanen,hektar,februari,magelang,3.47
2024,pangan,padi,luaspanen,hektar,februari,surakarta,0.99
2024,pangan,padi,luaspanen,hektar,februari,salatiga,24.24
2024,pangan,padi,luaspanen,hektar,februari,semarang,37.61
2024,pangan,padi,luaspanen,hektar,februari,pekalongan,0
2024,pangan,padi,luaspanen,hektar,februari,tegal,4.21
2024,pangan,padi,luaspanen,hektar,maret,cilacap,7094.75
2024,pangan,padi,luaspanen,hektar,maret,banyumas,3254.36
2024,pangan,padi,luaspanen,hektar,maret,purbalingga,1061.23
2024,pangan,padi,luaspanen,hektar,maret,banjarnegara,918.14
2024,pangan,padi,luaspanen,hektar,maret,kebumen,10960.69
2024,pangan,padi,luaspanen,hektar,maret,purworejo,8732.04
2024,pangan,padi,luaspanen,hektar,maret,wonosobo,590.6
2024,pangan,padi,luaspanen,hektar,maret,magelang,2770.35
2024,pangan,padi,luaspanen,hektar,maret,boyolali,11740.95
2024,pangan,padi,luaspanen,hektar,maret,klaten,5148.39
2024,pangan,padi,luaspanen,hektar,maret,sukoharjo,513.78
2024,pangan,padi,luaspanen,hektar,maret,wonogiri,7389.54
2024,pangan,padi,luaspanen,hektar,maret,karanganyar,6892.47
2024,pangan,padi,luaspanen,hektar,maret,sragen,25751.39
2024,pangan,padi,luaspanen,hektar,maret,grobogan,30400.18
2024,pangan,padi,luaspanen,hektar,maret,blora,18674.88
2024,pangan,padi,luaspanen,hektar,maret,rembang,3902.36
2024,pangan,padi,luaspanen,hektar,maret,pati,23851.94
2024,pangan,padi,luaspanen,hektar,maret,kudus,2694.41
2024,pangan,padi,luaspanen,hektar,maret,jepara,2382.86
2024,pangan,padi,luaspanen,hektar,maret,demak,23503.46
2024,pangan,padi,luaspanen,hektar,maret,semarang,2396.28
2024,pangan,padi,luaspanen,hektar,maret,temanggung,917.94
2024,pangan,padi,luaspanen,hektar,maret,kendal,4206.38
2024,pangan,padi,luaspanen,hektar,maret,batang,1730.91
2024,pangan,padi,luaspanen,hektar,maret,pekalongan,1798.57
2024,pangan,padi,luaspanen,hektar,maret,pemalang,6505.17
2024,pangan,padi,luaspanen,hektar,maret,tegal,6597
2024,pangan,padi,luaspanen,hektar,maret,brebes,10387.44
2024,pangan,padi,luaspanen,hektar,maret,magelang,1.59
2024,pangan,padi,luaspanen,hektar,maret,surakarta,3.21
2024,pangan,padi,luaspanen,hektar,maret,salatiga,76.62
2024,pangan,padi,luaspanen,hektar,maret,semarang,239.56
2024,pangan,padi,luaspanen,hektar,maret,pekalongan,0
2024,pangan,padi,luaspanen,hektar,maret,tegal,22.65
2024,pangan,padi,luaspanen,hektar,april,cilacap,30229.88
2024,pangan,padi,luaspanen,hektar,april,banyumas,13670.14
2024,pangan,padi,luaspanen,hektar,april,purbalingga,3693.96
2024,pangan,padi,luaspanen,hektar,april,banjarnegara,4682.78
2024,pangan,padi,luaspanen,hektar,april,kebumen,22126.46
2024,pangan,padi,luaspanen,hektar,april,purworejo,11300.72
2024,pangan,padi,luaspanen,hektar,april,wonosobo,2002.61
2024,pangan,padi,luaspanen,hektar,april,magelang,4268.35
2024,pangan,padi,luaspanen,hektar,april,boyolali,4372.35
2024,pangan,padi,luaspanen,hektar,april,klaten,10987.99
2024,pangan,padi,luaspanen,hektar,april,sukoharjo,3880.46
2024,pangan,padi,luaspanen,hektar,april,wonogiri,16001.69
2024,pangan,padi,luaspanen,hektar,april,karanganyar,7525.48
2024,pangan,padi,luaspanen,hektar,april,sragen,3572.34
2024,pangan,padi,luaspanen,hektar,april,grobogan,22160.12
2024,pangan,padi,luaspanen,hektar,april,blora,21894.55
2024,pangan,padi,luaspanen,hektar,april,rembang,9608.04
2024,pangan,padi,luaspanen,hektar,april,pati,13146.62
2024,pangan,padi,luaspanen,hektar,april,kudus,3679.53
2024,pangan,padi,luaspanen,hektar,april,jepara,12249.23
2024,pangan,padi,luaspanen,hektar,april,demak,10903.68
2024,pangan,padi,luaspanen,hektar,april,semarang,3403.18
2024,pangan,padi,luaspanen,hektar,april,temanggung,1385.66
2024,pangan,padi,luaspanen,hektar,april,kendal,5675.54
2024,pangan,padi,luaspanen,hektar,april,batang,4799.06
2024,pangan,padi,luaspanen,hektar,april,pekalongan,9510.67
2024,pangan,padi,luaspanen,hektar,april,pemalang,17337.81
2024,pangan,padi,luaspanen,hektar,april,tegal,12774.67
2024,pangan,padi,luaspanen,hektar,april,brebes,18535.28
2024,pangan,padi,luaspanen,hektar,april,magelang,7.87
2024,pangan,padi,luaspanen,hektar,april,surakarta,1.98
2024,pangan,padi,luaspanen,hektar,april,salatiga,34.67
2024,pangan,padi,luaspanen,hektar,april,semarang,359.91
2024,pangan,padi,luaspanen,hektar,april,pekalongan,484.08
2024,pangan,padi,luaspanen,hektar,april,tegal,158.55
2024,pangan,padi,luaspanen,hektar,mei,cilacap,16621.3
2024,pangan,padi,luaspanen,hektar,mei,banyumas,5705.78
2024,pangan,padi,luaspanen,hektar,mei,purbalingga,3541.45
2024,pangan,padi,luaspanen,hektar,mei,banjarnegara,2434.93
2024,pangan,padi,luaspanen,hektar,mei,kebumen,5857.68
2024,pangan,padi,luaspanen,hektar,mei,purworejo,4008.23
2024,pangan,padi,luaspanen,hektar,mei,wonosobo,1834.18
2024,pangan,padi,luaspanen,hektar,mei,magelang,3889.41
2024,pangan,padi,luaspanen,hektar,mei,boyolali,3056.45
2024,pangan,padi,luaspanen,hektar,mei,klaten,6831.64
2024,pangan,padi,luaspanen,hektar,mei,sukoharjo,9623.3
2024,pangan,padi,luaspanen,hektar,mei,wonogiri,8377.23
2024,pangan,padi,luaspanen,hektar,mei,karanganyar,1046.83
2024,pangan,padi,luaspanen,hektar,mei,sragen,580.82
2024,pangan,padi,luaspanen,hektar,mei,grobogan,4033.55
2024,pangan,padi,luaspanen,hektar,mei,blora,11712.86
2024,pangan,padi,luaspanen,hektar,mei,rembang,6493.98
2024,pangan,padi,luaspanen,hektar,mei,pati,3837.11
2024,pangan,padi,luaspanen,hektar,mei,kudus,1149.44
2024,pangan,padi,luaspanen,hektar,mei,jepara,4680.12
2024,pangan,padi,luaspanen,hektar,mei,demak,525.83
2024,pangan,padi,luaspanen,hektar,mei,semarang,2398.39
2024,pangan,padi,luaspanen,hektar,mei,temanggung,1251.31
2024,pangan,padi,luaspanen,hektar,mei,kendal,2451.81
2024,pangan,padi,luaspanen,hektar,mei,batang,2339.59
2024,pangan,padi,luaspanen,hektar,mei,pekalongan,5317.13
2024,pangan,padi,luaspanen,hektar,mei,pemalang,4366.65
2024,pangan,padi,luaspanen,hektar,mei,tegal,7284.93
2024,pangan,padi,luaspanen,hektar,mei,brebes,9608.4
2024,pangan,padi,luaspanen,hektar,mei,magelang,14.48
2024,pangan,padi,luaspanen,hektar,mei,surakarta,2.97
2024,pangan,padi,luaspanen,hektar,mei,salatiga,64.2
2024,pangan,padi,luaspanen,hektar,mei,semarang,524.17
2024,pangan,padi,luaspanen,hektar,mei,pekalongan,188.41
2024,pangan,padi,luaspanen,hektar,mei,tegal,112.07
2024,pangan,padi,luaspanen,hektar,juni,cilacap,3008.18
2024,pangan,padi,luaspanen,hektar,juni,banyumas,941.38
2024,pangan,padi,luaspanen,hektar,juni,purbalingga,3241.16
2024,pangan,padi,luaspanen,hektar,juni,banjarnegara,984.04
2024,pangan,padi,luaspanen,hektar,juni,kebumen,1786.05
2024,pangan,padi,luaspanen,hektar,juni,purworejo,1740.44
2024,pangan,padi,luaspanen,hektar,juni,wonosobo,1206.12
2024,pangan,padi,luaspanen,hektar,juni,magelang,2007.54
2024,pangan,padi,luaspanen,hektar,juni,boyolali,8304.5
2024,pangan,padi,luaspanen,hektar,juni,klaten,3042.45
2024,pangan,padi,luaspanen,hektar,juni,sukoharjo,6622.21
2024,pangan,padi,luaspanen,hektar,juni,wonogiri,1971.8
2024,pangan,padi,luaspanen,hektar,juni,karanganyar,1261.52
2024,pangan,padi,luaspanen,hektar,juni,sragen,20874.53
2024,pangan,padi,luaspanen,hektar,juni,grobogan,16153.8
2024,pangan,padi,luaspanen,hektar,juni,blora,12610.88
2024,pangan,padi,luaspanen,hektar,juni,rembang,2582.51
2024,pangan,padi,luaspanen,hektar,juni,pati,14265.61
2024,pangan,padi,luaspanen,hektar,juni,kudus,2583.57
2024,pangan,padi,luaspanen,hektar,juni,jepara,66.87
2024,pangan,padi,luaspanen,hektar,juni,demak,6367.74
2024,pangan,padi,luaspanen,hektar,juni,semarang,3221.27
2024,pangan,padi,luaspanen,hektar,juni,temanggung,1127.18
2024,pangan,padi,luaspanen,hektar,juni,kendal,1088.87
2024,pangan,padi,luaspanen,hektar,juni,batang,895.5
2024,pangan,padi,luaspanen,hektar,juni,pekalongan,804.24
2024,pangan,padi,luaspanen,hektar,juni,pemalang,2332.91
2024,pangan,padi,luaspanen,hektar,juni,tegal,2361.18
2024,pangan,padi,luaspanen,hektar,juni,brebes,4958.24
2024,pangan,padi,luaspanen,hektar,juni,magelang,21.41
2024,pangan,padi,luaspanen,hektar,juni,surakarta,3.21
2024,pangan,padi,luaspanen,hektar,juni,salatiga,40.97
2024,pangan,padi,luaspanen,hektar,juni,semarang,125.69
2024,pangan,padi,luaspanen,hektar,juni,pekalongan,4.95
2024,pangan,padi,luaspanen,hektar,juni,tegal,11.32
2024,pangan,padi,luaspanen,hektar,juli,cilacap,2012.26
2024,pangan,padi,luaspanen,hektar,juli,banyumas,522.91
2024,pangan,padi,luaspanen,hektar,juli,purbalingga,1329.51
2024,pangan,padi,luaspanen,hektar,juli,banjarnegara,695.57
2024,pangan,padi,luaspanen,hektar,juli,kebumen,447.06
2024,pangan,padi,luaspanen,hektar,juli,purworejo,2368.11
2024,pangan,padi,luaspanen,hektar,juli,wonosobo,777.3
2024,pangan,padi,luaspanen,hektar,juli,magelang,2798.87
2024,pangan,padi,luaspanen,hektar,juli,boyolali,7177.41
2024,pangan,padi,luaspanen,hektar,juli,klaten,4687.55
2024,pangan,padi,luaspanen,hektar,juli,sukoharjo,328.73
2024,pangan,padi,luaspanen,hektar,juli,wonogiri,7392.38
2024,pangan,padi,luaspanen,hektar,juli,karanganyar,7952.14
2024,pangan,padi,luaspanen,hektar,juli,sragen,18444.9
2024,pangan,padi,luaspanen,hektar,juli,grobogan,21852.19
2024,pangan,padi,luaspanen,hektar,juli,blora,9907.19
2024,pangan,padi,luaspanen,hektar,juli,rembang,3540.66
2024,pangan,padi,luaspanen,hektar,juli,pati,11507.77
2024,pangan,padi,luaspanen,hektar,juli,kudus,4366.57
2024,pangan,padi,luaspanen,hektar,juli,jepara,3246.39
2024,pangan,padi,luaspanen,hektar,juli,demak,29037.11
2024,pangan,padi,luaspanen,hektar,juli,semarang,3513.5
2024,pangan,padi,luaspanen,hektar,juli,temanggung,1109.13
2024,pangan,padi,luaspanen,hektar,juli,kendal,549.74
2024,pangan,padi,luaspanen,hektar,juli,batang,1237.25
2024,pangan,padi,luaspanen,hektar,juli,pekalongan,1335.7
2024,pangan,padi,luaspanen,hektar,juli,pemalang,3192.24
2024,pangan,padi,luaspanen,hektar,juli,tegal,4711.58
2024,pangan,padi,luaspanen,hektar,juli,brebes,10723.3
2024,pangan,padi,luaspanen,hektar,juli,magelang,13.57
2024,pangan,padi,luaspanen,hektar,juli,surakarta,0
2024,pangan,padi,luaspanen,hektar,juli,salatiga,86.01
2024,pangan,padi,luaspanen,hektar,juli,semarang,63.46
2024,pangan,padi,luaspanen,hektar,juli,pekalongan,0
2024,pangan,padi,luaspanen,hektar,juli,tegal,0
2024,pangan,padi,luaspanen,hektar,agustus,cilacap,7733.82
2024,pangan,padi,luaspanen,hektar,agustus,banyumas,3610.21
2024,pangan,padi,luaspanen,hektar,agustus,purbalingga,2331.53
2024,pangan,padi,luaspanen,hektar,agustus,banjarnegara,1014.56
2024,pangan,padi,luaspanen,hektar,agustus,kebumen,21537.94
2024,pangan,padi,luaspanen,hektar,agustus,purworejo,14208.27
2024,pangan,padi,luaspanen,hektar,agustus,wonosobo,739.26
2024,pangan,padi,luaspanen,hektar,agustus,magelang,3284.55
2024,pangan,padi,luaspanen,hektar,agustus,boyolali,2481.5
2024,pangan,padi,luaspanen,hektar,agustus,klaten,8011.51
2024,pangan,padi,luaspanen,hektar,agustus,sukoharjo,3018.22
2024,pangan,padi,luaspanen,hektar,agustus,wonogiri,6865.94
2024,pangan,padi,luaspanen,hektar,agustus,karanganyar,6130.03
2024,pangan,padi,luaspanen,hektar,agustus,sragen,1239.35
2024,pangan,padi,luaspanen,hektar,agustus,grobogan,7086.48
2024,pangan,padi,luaspanen,hektar,agustus,blora,1310.82
2024,pangan,padi,luaspanen,hektar,agustus,rembang,831.36
2024,pangan,padi,luaspanen,hektar,agustus,pati,11152.79
2024,pangan,padi,luaspanen,hektar,agustus,kudus,4280.66
2024,pangan,padi,luaspanen,hektar,agustus,jepara,8438.02
2024,pangan,padi,luaspanen,hektar,agustus,demak,11213.63
2024,pangan,padi,luaspanen,hektar,agustus,semarang,3265.54
2024,pangan,padi,luaspanen,hektar,agustus,temanggung,182.37
2024,pangan,padi,luaspanen,hektar,agustus,kendal,2862.02
2024,pangan,padi,luaspanen,hektar,agustus,batang,2586.38
2024,pangan,padi,luaspanen,hektar,agustus,pekalongan,5034.5
2024,pangan,padi,luaspanen,hektar,agustus,pemalang,17728.81
2024,pangan,padi,luaspanen,hektar,agustus,tegal,11467.49
2024,pangan,padi,luaspanen,hektar,agustus,brebes,9607.86
2024,pangan,padi,luaspanen,hektar,agustus,magelang,0
2024,pangan,padi,luaspanen,hektar,agustus,surakarta,2.97
2024,pangan,padi,luaspanen,hektar,agustus,salatiga,61.77
2024,pangan,padi,luaspanen,hektar,agustus,semarang,149.21
2024,pangan,padi,luaspanen,hektar,agustus,pekalongan,0
2024,pangan,padi,luaspanen,hektar,agustus,tegal,101.92
2024,pangan,padi,luaspanen,hektar,september,cilacap,23598.2269376794
2024,pangan,padi,luaspanen,hektar,september,banyumas,8706.48865885091
2024,pangan,padi,luaspanen,hektar,september,purbalingga,2010.54360114323
2024,pangan,padi,luaspanen,hektar,september,banjarnegara,3121.65937509327
2024,pangan,padi,luaspanen,hektar,september,kebumen,9149.56992175071
2024,pangan,padi,luaspanen,hektar,september,purworejo,4973.05144011958
2024,pangan,padi,luaspanen,hektar,september,wonosobo,915.10513240024
2024,pangan,padi,luaspanen,hektar,september,magelang,2611.2631625281
2024,pangan,padi,luaspanen,hektar,september,boyolali,1565.98419972743
2024,pangan,padi,luaspanen,hektar,september,klaten,3924.49649421415
2024,pangan,padi,luaspanen,hektar,september,sukoharjo,5504.99942127672
2024,pangan,padi,luaspanen,hektar,september,wonogiri,867.278772476646
2024,pangan,padi,luaspanen,hektar,september,karanganyar,506.615896309542
2024,pangan,padi,luaspanen,hektar,september,sragen,516.495032785178
2024,pangan,padi,luaspanen,hektar,september,grobogan,2628.26
2024,pangan,padi,luaspanen,hektar,september,blora,3.31828761193692
2024,pangan,padi,luaspanen,hektar,september,rembang,49.3184700857852
2024,pangan,padi,luaspanen,hektar,september,pati,1644.28709471297
2024,pangan,padi,luaspanen,hektar,september,kudus,2845.83681565175
2024,pangan,padi,luaspanen,hektar,september,jepara,3847.26083539571
2024,pangan,padi,luaspanen,hektar,september,demak,1200.09696463388
2024,pangan,padi,luaspanen,hektar,september,semarang,1961.81015485419
2024,pangan,padi,luaspanen,hektar,september,temanggung,299.359985271494
2024,pangan,padi,luaspanen,hektar,september,kendal,6040.53259709347
2024,pangan,padi,luaspanen,hektar,september,batang,4182.9987279976
2024,pangan,padi,luaspanen,hektar,september,pekalongan,8957.00058249922
2024,pangan,padi,luaspanen,hektar,september,pemalang,6496.14260084196
